Step,x,y,obs_x,obs_y,u_nom_v,u_nom_w,us0v,us0w,us1v,us1w,us2v,us2w
3478,2.96725431669819,2.9634990147430043,1.2066666666666666,1.2066666666666666,0.3254656444581836,-0.14571374402578352,1.3719604,-0.02775832,1.3719604,-0.02775832,1.3719604,-0.02775832
3479,2.968237272405402,2.9644561320579124,1.2065248226950354,1.2065248226950354,0.3254656444581836,-0.14571374402578352,1.3639604,-0.05775832,1.3639604,-0.05775832,1.3639604,-0.05775832
3480,2.969214522839902,2.965407641226499,1.2063829787234042,1.2063829787234042,0.3254656444581836,-0.14571374402578352,1.3559604,-0.08775832,1.3559604,-0.08775832,1.3559604,-0.08775832
3481,2.9701860960677093,2.966353513419472,1.206241134751773,1.206241134751773,0.3254656444581836,-0.14571374402578352,1.3479604,-0.11775832,1.3479604,-0.11775832,1.3479604,-0.11775832
3482,2.97115201964758,2.967293720318553,1.2060992907801418,1.2060992907801418,0.3254656444581836,-0.14571374402578352,1.3399603,-0.14571375,1.3399603,-0.14571375,1.3399603,-0.14571375
3483,2.9721123206285336,2.968228234114067,1.2059574468085106,1.2059574468085106,0.3254656444581836,-0.14571374402578352,1.3319603,-0.14571375,1.3319603,-0.14571375,1.3319603,-0.14571375
3484,2.9730670236484684,2.9691570294545757,1.2058156028368794,1.2058156028368794,0.3254656444581836,-0.14571374402578352,1.3239603,-0.14571375,1.3239603,-0.14571375,1.3239603,-0.14571375
3485,2.974016127061381,2.970080107991439,1.2056737588652482,1.2056737588652482,0.3254656444581836,-0.14571374402578352,1.3159603,-0.14571375,1.3159603,-0.14571375,1.3159603,-0.14571375
3486,2.9749596292216305,2.9709974713763763,1.205531914893617,1.205531914893617,0.3254656444581836,-0.14571374402578352,1.3159603,-0.14571375,1.3159603,-0.14571375,1.3159603,-0.14571375
3487,2.975903264928064,2.971914697157339,1.2053900709219858,1.2053900709219858,0.3254656444581836,-0.14571374402578352,1.3159603,-0.14571375,1.3159603,-0.14571375,1.3159603,-0.14571375
3488,2.9768470342768842,2.9728317854278705,1.2052482269503546,1.2052482269503546,0.3254656444581836,-0.14571374402578352,1.3159603,-0.14571375,1.3159603,-0.14571375,1.3159603,-0.14571375
3489,2.977790937248052,2.9737487361684987,1.2051063829787234,1.2051063829787234,0.3254656444581836,-0.14571374402578352,1.3159603,-0.14571375,1.3159603,-0.14571375,1.3159603,-0.14571375
3490,2.9787349738215267,2.9746655493597545,1.2049645390070922,1.2049645390070922,0.3254656444581836,-0.14571374402578352,1.3159603,-0.14571375,1.3159603,-0.14571375,1.3159603,-0.14571375
3491,2.979679143977264,2.9755822249821717,1.204822695035461,1.204822695035461,0.3254656444581836,-0.14571374402578352,1.3159603,-0.14571375,1.3159603,-0.14571375,1.3159603,-0.14571375
3492,2.9806234476952165,2.976498763016287,1.2046808510638298,1.2046808510638298,0.3254656444581836,-0.14571374402578352,1.3159603,-0.14571375,1.3159603,-0.14571375,1.3159603,-0.14571375
3493,2.9815678849553344,2.97741516344264,1.2045390070921984,1.2045390070921984,0.3254656444581836,-0.14571374402578352,1.3159603,-0.14571375,1.3159603,-0.14571375,1.3159603,-0.14571375
3494,2.982512455737565,2.9783314262417733,1.2043971631205674,1.2043971631205674,0.3254656444581836,-0.14571374402578352,1.3159603,-0.14571375,1.3159603,-0.14571375,1.3159603,-0.14571375
3495,2.9834571600218522,2.979247551394232,1.204255319148936,1.204255319148936,0.3254656444581836,-0.14571374402578352,1.3159603,-0.14571375,1.3159603,-0.14571375,1.3159603,-0.14571375
3496,2.9844019977881384,2.980163538880565,1.204113475177305,1.204113475177305,0.3254656444581836,-0.14571374402578352,1.3159603,-0.14571375,1.3159603,-0.14571375,1.3159603,-0.14571375
3497,2.9853469690163617,2.9810793886813234,1.2039716312056736,1.2039716312056736,0.3254656444581836,-0.14571374402578352,1.3159603,-0.14571375,1.3159603,-0.14571375,1.3159603,-0.14571375
3498,2.986292073686458,2.9819951007770613,1.2038297872340424,1.2038297872340424,0.3254656444581836,-0.14571374402578352,1.3159603,-0.14571375,1.3159603,-0.14571375,1.3159603,-0.14571375
3499,2.987237311778361,2.982910675148336,1.2036879432624112,1.2036879432624112,0.3254656444581836,-0.14571374402578352,1.3159603,-0.14571375,1.3159603,-0.14571375,1.3159603,-0.14571375
3500,2.988182683272,2.983826111775707,1.20354609929078,1.20354609929078,0.660516904614606,0.5989417336298676,1.3079603,-0.115713745,1.3079603,-0.115713745,1.3079603,-0.115713745
3501,2.9891224402238508,2.9847358463449956,1.2034042553191489,1.2034042553191489,0.660516904614606,0.5989417336298676,1.2999603,-0.085713744,1.2999603,-0.085713744,1.2999603,-0.085713744
3502,2.9900565538709256,2.9856399085358043,1.2032624113475177,1.2032624113475177,0.660516904614606,0.5989417336298676,1.2919602,-0.055713743,1.2919602,-0.055713743,1.2919602,-0.055713743
3503,2.9909849959609884,2.986538327520072,1.2031205673758865,1.2031205673758865,0.660516904614606,0.5989417336298676,1.2839602,-0.025713744,1.2839602,-0.025713744,1.2839602,-0.025713744
3504,2.9919077387498256,2.9874311319594273,1.2029787234042553,1.2029787234042553,0.660516904614606,0.5989417336298676,1.2759602,0.004286256,1.2759602,0.004286256,1.2759602,0.004286256
3505,2.9928247549985936,2.9883183500026225,1.202836879432624,1.202836879432624,0.660516904614606,0.5989417336298676,1.2679602,0.034286257,1.2679602,0.034286257,1.2679602,0.034286257
3506,2.9937360179712433,2.989200009283038,1.2026950354609929,1.2026950354609929,0.660516904614606,0.5989417336298676,1.2599602,0.064286254,1.2599602,0.064286254,1.2599602,0.064286254
3507,2.994641501432023,2.9900761369162696,1.2025531914893617,1.2025531914893617,0.660516904614606,0.5989417336298676,1.2519602,0.094286256,1.2519602,0.094286256,1.2519602,0.094286256
3508,2.995541179643057,2.9909467594977817,1.2024113475177305,1.2024113475177305,0.660516904614606,0.5989417336298676,1.2439601,0.12428626,1.2439601,0.12428626,1.2439601,0.12428626
3509,2.9964350273620037,2.991811903100644,1.2022695035460993,1.2022695035460993,0.660516904614606,0.5989417336298676,1.2359601,0.15428625,1.2359601,0.15428625,1.2359601,0.15428625
3510,2.9973230198397913,2.992671593273336,1.202127659574468,1.202127659574468,0.660516904614606,0.5989417336298676,1.2279601,0.18428625,1.2279601,0.18428625,1.2279601,0.18428625
3511,2.9982051328184354,2.993525855037627,1.201985815602837,1.201985815602837,0.660516904614606,0.5989417336298676,1.2199601,0.21428625,1.2199601,0.21428625,1.2199601,0.21428625
3512,2.9990813425289273,2.9943747128865352,1.2018439716312057,1.2018439716312057,0.660516904614606,0.5989417336298676,1.2119601,0.24428625,1.2119601,0.24428625,1.2119601,0.24428625
3513,2.999951625689209,2.995218190782354,1.2017021276595745,1.2017021276595745,0.660516904614606,0.5989417336298676,1.2039601,0.27428624,1.2039601,0.27428624,1.2039601,0.27428624
3514,3.000815959502227,2.996056312154752,1.201560283687943,1.201560283687943,0.660516904614606,0.5989417336298676,1.19596,0.30428624,1.19596,0.30428624,1.19596,0.30428624
3515,3.00167432165407,2.9968890998989406,1.2014184397163121,1.2014184397163121,0.660516904614606,0.5989417336298676,1.18796,0.33428624,1.18796,0.33428624,1.18796,0.33428624
3516,3.002526690312168,2.9977165763739357,1.2012765957446807,1.2012765957446807,0.660516904614606,0.5989417336298676,1.17996,0.36428624,1.17996,0.36428624,1.17996,0.36428624
3517,3.0033730441235904,2.998538763400871,1.2011347517730497,1.2011347517730497,0.660516904614606,0.5989417336298676,1.17196,0.39428625,1.17196,0.39428625,1.17196,0.39428625
3518,3.00421336221342,2.999355682261386,1.2009929078014183,1.2009929078014183,0.660516904614606,0.5989417336298676,1.16396,0.42428625,1.16396,0.42428625,1.16396,0.42428625
3519,3.005047624183207,3.000167353696093,1.2008510638297871,1.2008510638297871,0.660516904614606,0.5989417336298676,1.15596,0.45428625,1.15596,0.45428625,1.15596,0.45428625
3520,3.0058758101095013,3.0009737979031104,1.200709219858156,1.200709219858156,0.660516904614606,0.5989417336298676,1.14796,0.48428625,1.14796,0.48428625,1.14796,0.48428625
3521,3.00669790054247,3.001775034536669,1.2005673758865247,1.2005673758865247,0.660516904614606,0.5989417336298676,1.1399599,0.5142862,1.1399599,0.5142862,1.1399599,0.5142862
3522,3.0075138765045932,3.002571082705791,1.2004255319148935,1.2004255319148935,0.660516904614606,0.5989417336298676,1.1319599,0.5442862,1.1319599,0.5442862,1.1319599,0.5442862
3523,3.008323719489457,3.0033619609730255,1.2002836879432623,1.2002836879432623,0.660516904614606,0.5989417336298676,1.1239599,0.57428616,1.1239599,0.57428616,1.1239599,0.57428616
3524,3.009127411460605,3.0041476873532758,1.2001418439716312,1.2001418439716312,0.660516904614606,0.5989417336298676,1.1159599,0.59894174,1.1159599,0.59894174,1.1159599,0.59894174
3525,3.009924934850469,3.004928279312701,1.2,1.2,1.6952376247281749,-0.7302104342855885,1.1239599,0.5689418,1.1239599,0.5689418,1.1239599,0.5689418
3526,3.0107277041546783,3.005714947793488,1.1998581560283688,1.1998581560283688,1.6952376247281749,-0.7302104342855885,1.1319599,0.5389418,1.1319599,0.5389418,1.1319599,0.5389418
3527,3.011535736438229,3.006507675389556,1.1997163120567376,1.1997163120567376,1.6952376247281749,-0.7302104342855885,1.1399599,0.5089418,1.1399599,0.5089418,1.1399599,0.5089418
3528,3.012349049027957,3.007306443943394,1.1995744680851064,1.1995744680851064,1.6952376247281749,-0.7302104342855885,1.1399599,0.5089418,1.1399599,0.5089418,1.1399599,0.5089418
3529,3.0131619550087634,3.008105626345294,1.1994326241134752,1.1994326241134752,1.6952376247281749,-0.7302104342855885,1.1399599,0.5089418,1.1399599,0.5089418,1.1399599,0.5089418
3530,3.0139744541469535,3.00890522236553,1.199290780141844,1.199290780141844,1.6952376247281749,-0.7302104342855885,1.1399599,0.5089418,1.1399599,0.5089418,1.1399599,0.5089418
3531,3.0147865462320724,3.0097052317969895,1.1991489361702126,1.1991489361702126,1.6952376247281749,-0.7302104342855885,1.1399599,0.5089418,1.1399599,0.5089418,1.1399599,0.5089418
3532,3.015598231053771,3.0105056544324524,1.1990070921985816,1.1990070921985816,1.6952376247281749,-0.7302104342855885,1.1399599,0.5089418,1.1399599,0.5089418,1.1399599,0.5089418
3533,3.0164095084018046,3.0113064900645923,1.1988652482269502,1.1988652482269502,1.6952376247281749,-0.7302104342855885,1.1399599,0.5089418,1.1399599,0.5089418,1.1399599,0.5089418
3534,3.017220378066035,3.012107738485975,1.1987234042553192,1.1987234042553192,1.6952376247281749,-0.7302104342855885,1.1399599,0.5089418,1.1399599,0.5089418,1.1399599,0.5089418
3535,3.0180308398364293,3.0129093994890592,1.1985815602836878,1.1985815602836878,1.6952376247281749,-0.7302104342855885,1.1399599,0.5089418,1.1399599,0.5089418,1.1399599,0.5089418
3536,3.0188408935030604,3.013711472866198,1.1984397163120568,1.1984397163120568,1.6952376247281749,-0.7302104342855885,1.1399599,0.5089418,1.1399599,0.5089418,1.1399599,0.5089418
3537,3.019650538856107,3.0145139584096365,1.1982978723404254,1.1982978723404254,1.6952376247281749,-0.7302104342855885,1.1399599,0.5089418,1.1399599,0.5089418,1.1399599,0.5089418
3538,3.0204597756858527,3.0153168559115135,1.1981560283687944,1.1981560283687944,1.6952376247281749,-0.7302104342855885,1.1399599,0.5089418,1.1399599,0.5089418,1.1399599,0.5089418
3539,3.021268603782688,3.016120165163861,1.198014184397163,1.198014184397163,1.6952376247281749,-0.7302104342855885,1.1399599,0.5089418,1.1399599,0.5089418,1.1399599,0.5089418
3540,3.022077022937108,3.016923885958605,1.197872340425532,1.197872340425532,1.6952376247281749,-0.7302104342855885,1.1399599,0.5089418,1.1399599,0.5089418,1.1399599,0.5089418
3541,3.0228850329397154,3.0177280180875634,1.1977304964539006,1.1977304964539006,1.6952376247281749,-0.7302104342855885,1.1399599,0.5089418,1.1399599,0.5089418,1.1399599,0.5089418
3542,3.0236926335812178,3.018532561342449,1.1975886524822694,1.1975886524822694,1.6952376247281749,-0.7302104342855885,1.1399599,0.5089418,1.1399599,0.5089418,1.1399599,0.5089418
3543,3.024499824652429,3.0193375155148674,1.1974468085106382,1.1974468085106382,1.6952376247281749,-0.7302104342855885,1.1399599,0.5089418,1.1399599,0.5089418,1.1399599,0.5089418
3544,3.025306605944269,3.0201428803963184,1.197304964539007,1.197304964539007,1.6952376247281749,-0.7302104342855885,1.1399599,0.5089418,1.1399599,0.5089418,1.1399599,0.5089418
3545,3.026112977247764,3.0209486557781946,1.1971631205673758,1.1971631205673758,1.6952376247281749,-0.7302104342855885,1.1399599,0.5089418,1.1399599,0.5089418,1.1399599,0.5089418
3546,3.026918938354046,3.0217548414517825,1.1970212765957446,1.1970212765957446,1.6952376247281749,-0.7302104342855885,1.1399599,0.5089418,1.1399599,0.5089418,1.1399599,0.5089418
3547,3.027724489054353,3.0225614372082625,1.1968794326241134,1.1968794326241134,1.6952376247281749,-0.7302104342855885,1.1399599,0.5089418,1.1399599,0.5089418,1.1399599,0.5089418
3548,3.028529629140031,3.023368442838709,1.1967375886524823,1.1967375886524823,1.6952376247281749,-0.7302104342855885,1.1399599,0.5089418,1.1399599,0.5089418,1.1399599,0.5089418
3549,3.0293343584025303,3.0241758581340896,1.196595744680851,1.196595744680851,1.6952376247281749,-0.7302104342855885,1.1399599,0.5089418,1.1399599,0.5089418,1.1399599,0.5089418
3550,3.030138676633409,3.0249836828852663,1.1964539007092199,1.1964539007092199,1.2196134568832806,-1.2818015397309663,1.14796,0.47894183,1.14796,0.47894183,1.14796,0.47894183
3551,3.030948225275191,3.0257975888998825,1.1963120567375887,1.1963120567375887,1.2196134568832806,-1.2818015397309663,1.15596,0.44894183,1.15596,0.44894183,1.15596,0.44894183
3552,3.03176302294415,3.0266175572661016,1.1961702127659573,1.1961702127659573,1.2196134568832806,-1.2818015397309663,1.16396,0.41894183,1.16396,0.41894183,1.16396,0.41894183
3553,3.032583088798373,3.027443568595673,1.1960283687943263,1.1960283687943263,1.2196134568832806,-1.2818015397309663,1.17196,0.38894182,1.17196,0.38894182,1.17196,0.38894182
3554,3.0334084425364716,3.028275603022696,1.1958865248226949,1.1958865248226949,1.2196134568832806,-1.2818015397309663,1.17996,0.35894182,1.17996,0.35894182,1.17996,0.35894182
3555,3.034239104396223,3.0291136402023016,1.195744680851064,1.195744680851064,1.2196134568832806,-1.2818015397309663,1.18796,0.32894182,1.18796,0.32894182,1.18796,0.32894182
3556,3.0350750951531382,3.0299576593092548,1.1956028368794325,1.1956028368794325,1.2196134568832806,-1.2818015397309663,1.19596,0.29894182,1.19596,0.29894182,1.19596,0.29894182
3557,3.0359164361189555,3.030807639036477,1.1954609929078015,1.1954609929078015,1.2196134568832806,-1.2818015397309663,1.2039601,0.26894182,1.2039601,0.26894182,1.2039601,0.26894182
3558,3.036763149140066,3.0316635575934874,1.19531914893617,1.19531914893617,1.2196134568832806,-1.2818015397309663,1.2119601,0.23894182,1.2119601,0.23894182,1.2119601,0.23894182
3559,3.037615256595862,3.0325253927047657,1.1951773049645391,1.1951773049645391,1.2196134568832806,-1.2818015397309663,1.2196134,0.20894182,1.2196134,0.20894182,1.2196134,0.20894182
3560,3.038472537838975,3.03339287515178,1.1950354609929077,1.1950354609929077,1.2196134568832806,-1.2818015397309663,1.2196134,0.17894182,1.2196134,0.17894182,1.2196134,0.17894182
3561,3.0393296378100074,3.0342605367017685,1.1948936170212767,1.1948936170212767,1.2196134568832806,-1.2818015397309663,1.2196134,0.14894181,1.2196134,0.14894181,1.2196134,0.14894181
3562,3.040186582506373,3.0351283516089014,1.1947517730496453,1.1947517730496453,1.2196134568832806,-1.2818015397309663,1.2196134,0.11894181,1.2196134,0.11894181,1.2196134,0.11894181
3563,3.041043397939295,3.0359962941413188,1.194609929078014,1.194609929078014,1.2196134568832806,-1.2818015397309663,1.2196134,0.08894181,1.2196134,0.08894181,1.2196134,0.08894181
3564,3.0419001101314835,3.0368643385787912,1.194468085106383,1.194468085106383,1.2196134568832806,-1.2818015397309663,1.2196134,0.05894181,1.2196134,0.05894181,1.2196134,0.05894181
3565,3.042756745114824,3.0377324592103796,1.1943262411347517,1.1943262411347517,1.2196134568832806,-1.2818015397309663,1.2196134,0.028941812,1.2196134,0.028941812,1.2196134,0.028941812
3566,3.043613328928058,3.038600630332093,1.1941843971631205,1.1941843971631205,1.2196134568832806,-1.2818015397309663,1.2196134,-0.001058188,1.2196134,-0.001058188,1.2196134,-0.001058188
3567,3.044469887614473,3.039468826244545,1.1940425531914893,1.1940425531914893,1.2196134568832806,-1.2818015397309663,1.2196134,-0.031058189,1.2196134,-0.031058189,1.2196134,-0.031058189
3568,3.045326447219587,3.040337021250611,1.1939007092198581,1.1939007092198581,1.2196134568832806,-1.2818015397309663,1.2196134,-0.06105819,1.2196134,-0.06105819,1.2196134,-0.06105819
3569,3.0461830337888367,3.041205189653084,1.193758865248227,1.193758865248227,1.2196134568832806,-1.2818015397309663,1.2196134,-0.09105819,1.2196134,-0.09105819,1.2196134,-0.09105819
3570,3.0470396733652643,3.04207330575233,1.1936170212765957,1.1936170212765957,1.2196134568832806,-1.2818015397309663,1.2196134,-0.12105819,1.2196134,-0.12105819,1.2196134,-0.12105819
3571,3.047896391987204,3.042941343843944,1.1934751773049646,1.1934751773049646,1.2196134568832806,-1.2818015397309663,1.2196134,-0.15105818,1.2196134,-0.15105818,1.2196134,-0.15105818
3572,3.04875321568597,3.043809278216408,1.1933333333333334,1.1933333333333334,1.2196134568832806,-1.2818015397309663,1.2196134,-0.18105818,1.2196134,-0.18105818,1.2196134,-0.18105818
3573,3.0496101704835383,3.0446770831487497,1.193191489361702,1.193191489361702,1.2196134568832806,-1.2818015397309663,1.2196134,-0.21105818,1.2196134,-0.21105818,1.2196134,-0.21105818
3574,3.050467282390233,3.0455447329082,1.193049645390071,1.193049645390071,1.2196134568832806,-1.2818015397309663,1.2196134,-0.24105819,1.2196134,-0.24105819,1.2196134,-0.24105819
3575,3.051324577402407,3.0464122017478554,1.1929078014184396,1.1929078014184396,1.3096629762823497,0.8163322303294926,1.2276134,-0.21105818,1.2276134,-0.21105818,1.2276134,-0.21105818
3576,3.052187706260064,3.047285152671835,1.1927659574468086,1.1927659574468086,1.3096629762823497,0.8163322303294926,1.2356135,-0.18105818,1.2356135,-0.18105818,1.2356135,-0.18105818
